"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 06, 2018","47.90","47.80","48.00","47.80","3.96M","0.31%"
"Jun 05, 2018","47.75","47.45","47.90","47.35","5.26M","0.42%"
"Jun 04, 2018","47.55","47.10","47.55","47.00","4.33M","1.28%"
"Jun 01, 2018","46.95","47.40","47.40","46.65","7.99M","-0.74%"
"May 31, 2018","47.30","46.70","47.45","46.60","11.11M","2.38%"
"May 30, 2018","46.20","46.95","46.95","46.20","9.55M","-2.22%"
"May 29, 2018","47.25","48.10","48.10","47.15","6.80M","-1.56%"
"May 28, 2018","48.00","47.80","48.15","47.60","6.37M","0.63%"
"May 25, 2018","47.70","48.05","48.10","47.50","9.63M","-0.62%"
"May 24, 2018","48.00","48.10","48.25","47.95","14.55M","0.31%"
"May 23, 2018","47.85","49.00","49.40","47.85","6.01M","-2.25%"
"May 21, 2018","48.95","49.50","49.50","48.90","7.94M","-0.10%"
"May 18, 2018","49.00","48.70","49.10","48.30","8.72M","1.03%"
"May 17, 2018","48.50","49.05","49.10","48.50","5.26M","-0.92%"
"May 16, 2018","48.95","49.20","49.20","48.65","5.33M","-0.51%"
"May 15, 2018","49.20","49.60","49.60","48.95","6.73M","-0.40%"
"May 14, 2018","49.40","49.20","49.45","49.15","6.96M","0.82%"
"May 11, 2018","49.00","49.10","49.20","48.80","5.96M","0.31%"
"May 10, 2018","48.85","48.80","48.95","48.50","4.82M","0.72%"
"May 09, 2018","48.50","48.60","48.60","48.25","3.57M","-0.41%"
"May 08, 2018","48.70","48.05","48.70","48.00","7.26M","1.25%"
"May 07, 2018","48.10","47.60","48.10","47.30","5.03M","2.01%"
"May 04, 2018","47.15","47.55","47.70","47.05","4.91M","-1.05%"
"May 03, 2018","47.65","47.05","47.75","46.70","8.55M","0.74%"
"May 02, 2018","47.30","47.60","47.70","46.95","6.15M","-1.46%"
"Apr 30, 2018","48.00","47.50","48.05","47.50","2.34M","1.05%"
"Apr 27, 2018","47.50","47.75","47.85","46.90","10.30M","0.11%"
"Apr 26, 2018","47.45","48.35","48.50","47.30","10.12M","-1.86%"
"Apr 25, 2018","48.35","48.50","48.65","48.20","8.63M","-0.92%"
"Apr 24, 2018","48.80","47.60","48.80","47.60","12.37M","2.52%"
"Apr 23, 2018","47.60","47.70","48.10","47.40","8.04M","-0.21%"
"Apr 20, 2018","47.70","48.45","48.55","47.60","6.80M","-2.05%"
"Apr 19, 2018","48.70","48.20","48.85","48.05","9.09M","1.46%"
"Apr 18, 2018","48.00","48.30","48.30","47.25","12.43M","0.63%"
"Apr 17, 2018","47.70","48.65","48.70","47.45","8.27M","-1.85%"
"Apr 16, 2018","48.60","49.30","49.40","48.30","5.58M","-1.42%"
"Apr 13, 2018","49.30","49.95","50.15","49.15","4.74M","-1.30%"
"Apr 12, 2018","49.95","50.25","50.35","49.70","3.15M","-0.60%"
"Apr 11, 2018","50.25","50.20","50.45","50.05","3.12M","0.70%"
"Apr 10, 2018","49.90","48.90","50.10","48.85","7.19M","2.36%"
"Apr 09, 2018","48.75","48.90","49.30","48.60","4.68M","0.00%"
"Apr 06, 2018","48.75","48.70","48.90","48.45","1.12M","0.62%"
"Apr 04, 2018","48.45","49.40","49.60","48.45","4.36M","-1.32%"
"Apr 03, 2018","49.10","48.30","49.45","48.30","6.04M","-1.50%"
"Mar 29, 2018","49.85","48.60","49.95","48.35","10.85M","2.05%"
"Mar 28, 2018","48.85","49.50","49.75","48.70","11.65M","-2.20%"
"Mar 27, 2018","49.95","49.90","50.25","49.55","8.58M","1.32%"
"Mar 26, 2018","49.30","48.80","49.30","48.40","6.87M","0.20%"
"Mar 23, 2018","49.20","49.40","49.45","48.20","15.95M","-2.67%"
"Mar 22, 2018","50.55","51.40","51.55","50.55","5.41M","-0.88%"
"Mar 21, 2018","51.00","51.70","51.90","50.90","5.20M","-0.78%"
"Mar 20, 2018","51.40","51.30","51.40","50.90","3.09M","0.10%"
"Mar 19, 2018","51.35","51.25","51.40","50.90","2.25M","0.20%"
"Mar 16, 2018","51.25","51.60","51.75","51.10","5.37M","-1.16%"
"Mar 15, 2018","51.85","51.50","51.85","51.40","6.57M","0.68%"
"Mar 14, 2018","51.50","51.60","51.65","51.35","7.28M","-0.39%"
"Mar 13, 2018","51.70","52.25","52.25","51.30","10.65M","-1.15%"
"Mar 12, 2018","52.30","52.00","52.30","51.85","6.59M","1.36%"
"Mar 09, 2018","51.60","51.40","51.70","51.15","2.07M","0.49%"
"Mar 08, 2018","51.35","50.90","51.35","50.70","4.68M","1.08%"
"Mar 07, 2018","50.80","51.05","51.50","50.65","4.69M","-0.49%"
"Mar 06, 2018","51.05","50.70","51.15","50.20","6.04M","1.90%"
"Mar 05, 2018","50.10","50.15","50.80","50.10","6.25M","0.00%"
"Mar 02, 2018","50.10","50.50","50.55","50.10","6.83M","-1.09%"
"Mar 01, 2018","50.65","50.00","50.85","50.00","9.47M","0.40%"
"Feb 28, 2018","50.45","50.65","50.90","50.25","10.73M","-1.27%"
"Feb 27, 2018","51.10","52.00","52.00","50.95","10.26M","-1.35%"
"Feb 26, 2018","51.80","51.20","52.00","50.95","7.38M","1.57%"
"Feb 23, 2018","51.00","50.85","51.20","50.60","7.55M","0.69%"
"Feb 22, 2018","50.65","50.70","50.80","50.15","9.41M","-0.49%"
"Feb 21, 2018","50.90","50.70","50.90","50.40","3.95M","0.69%"
"Feb 20, 2018","50.55","50.85","51.00","50.30","5.24M","-0.30%"
"Feb 15, 2018","50.70","50.10","50.80","50.10","2.53M","2.32%"
"Feb 14, 2018","49.55","49.50","49.80","49.00","10.39M","1.02%"
"Feb 13, 2018","49.05","48.80","49.90","48.80","9.84M","0.62%"
"Feb 12, 2018","48.75","48.40","49.00","48.10","13.11M","1.99%"
"Feb 09, 2018","47.80","48.40","48.75","46.65","29.42M","-4.02%"
"Feb 08, 2018","49.80","50.85","51.20","49.55","28.48M","-2.06%"
"Feb 07, 2018","50.85","52.75","53.30","50.70","19.59M","-1.93%"
"Feb 06, 2018","51.85","52.75","53.05","51.65","31.16M","-3.71%"
"Feb 05, 2018","53.85","53.15","53.95","52.85","12.86M","-0.37%"
"Feb 02, 2018","54.05","53.60","54.25","53.20","8.39M","0.56%"
"Feb 01, 2018","53.75","54.30","54.40","53.50","13.28M","-0.46%"
"Jan 31, 2018","54.00","53.65","54.20","53.30","12.23M","1.31%"
"Jan 30, 2018","53.30","54.25","54.30","53.25","17.37M","-1.57%"
"Jan 29, 2018","54.15","55.40","55.55","53.95","14.10M","-2.17%"
"Jan 26, 2018","55.35","54.80","55.50","54.60","17.33M","1.47%"
"Jan 25, 2018","54.55","55.05","55.15","54.40","19.00M","-0.37%"
"Jan 24, 2018","54.75","54.65","55.00","54.25","15.48M","0.18%"
"Jan 23, 2018","54.65","54.15","54.75","54.15","16.20M","1.30%"
"Jan 22, 2018","53.95","53.35","54.05","53.20","15.88M","1.03%"
"Jan 19, 2018","53.40","53.20","53.70","53.20","21.11M","0.75%"
"Jan 18, 2018","53.00","52.90","53.25","52.75","19.10M","0.38%"
"Jan 17, 2018","52.80","53.00","53.25","52.60","15.08M","-0.38%"
"Jan 16, 2018","53.00","52.40","53.15","52.40","17.95M","1.24%"
"Jan 15, 2018","52.35","52.50","52.95","52.25","13.63M","0.10%"
"Jan 12, 2018","52.30","51.85","52.30","51.85","14.41M","1.06%"
"Jan 11, 2018","51.75","51.45","51.75","51.35","12.28M","0.49%"
"Jan 10, 2018","51.50","51.45","51.75","51.15","17.83M","0.10%"
"Jan 09, 2018","51.45","51.50","51.60","51.00","9.44M","0.39%"
"Jan 08, 2018","51.25","51.20","51.35","50.90","6.59M","0.29%"
"Jan 05, 2018","51.10","51.00","51.20","50.80","6.97M","0.49%"
"Jan 04, 2018","50.85","50.60","50.90","50.45","12.06M","0.49%"
"Jan 03, 2018","50.60","50.40","50.80","50.20","12.80M","0.70%"
"Jan 02, 2018","50.25","49.60","50.25","49.50","10.89M","1.72%"
"Dec 29, 2017","49.40","49.20","49.50","49.15","7.52M","0.41%"
"Dec 28, 2017","49.20","49.00","49.35","48.70","8.59M","1.03%"
"Dec 27, 2017","48.70","49.45","49.50","48.65","14.26M","-1.52%"
"Dec 22, 2017","49.45","49.50","49.60","49.30","4.14M","0.00%"
"Dec 21, 2017","49.45","48.90","49.75","48.90","18.78M","1.12%"
"Dec 20, 2017","48.90","48.85","49.00","48.75","9.28M","0.10%"
"Dec 19, 2017","48.85","48.35","48.85","48.25","7.27M","1.56%"
"Dec 18, 2017","48.10","48.10","48.45","47.95","6.20M","0.31%"
"Dec 15, 2017","47.95","48.50","48.55","47.85","13.50M","-1.44%"
"Dec 14, 2017","48.65","49.00","49.00","48.40","10.38M","-0.41%"
"Dec 13, 2017","48.85","48.35","48.85","48.30","5.86M","1.03%"
"Dec 12, 2017","48.35","49.10","49.10","48.25","7.94M","-1.53%"
"Dec 11, 2017","49.10","48.60","49.15","48.25","11.67M","1.76%"
"Dec 08, 2017","48.25","47.70","48.30","47.55","9.99M","1.47%"
"Dec 07, 2017","47.55","48.05","48.35","47.45","7.91M","-0.94%"
"Dec 06, 2017","48.00","48.40","48.45","47.60","10.43M","-1.13%"
"Dec 05, 2017","48.55","48.10","48.70","48.00","6.79M","0.52%"
"Dec 04, 2017","48.30","47.90","48.50","47.85","5.68M","0.84%"
"Dec 01, 2017","47.90","48.30","48.40","47.85","8.32M","-0.31%"
"Nov 30, 2017","48.05","48.50","48.75","47.95","7.54M","-1.44%"
"Nov 29, 2017","48.75","49.20","49.20","48.15","15.85M","-0.10%"
"Nov 28, 2017","48.80","48.60","48.90","48.30","9.54M","0.10%"
"Nov 27, 2017","48.75","49.65","49.65","48.65","13.21M","-1.61%"
"Nov 24, 2017","49.55","49.50","50.00","49.25","8.38M","0.41%"
"Nov 23, 2017","49.35","50.80","50.95","49.25","17.51M","-2.95%"
"Nov 22, 2017","50.85","50.95","51.30","50.55","23.21M","0.00%"
"Nov 21, 2017","50.85","49.70","50.85","49.50","25.01M","2.31%"
"Nov 20, 2017","49.70","49.25","49.70","48.85","13.01M","0.71%"
"Nov 17, 2017","49.35","49.25","49.50","49.10","16.63M","0.20%"
"Nov 16, 2017","49.25","48.60","49.30","48.60","15.45M","1.34%"
"Nov 15, 2017","48.60","48.70","49.15","48.60","18.47M","-0.82%"
"Nov 14, 2017","49.00","49.45","49.50","49.00","8.73M","-0.91%"
"Nov 13, 2017","49.45","49.40","49.50","49.30","7.12M","0.10%"
"Nov 10, 2017","49.40","48.95","49.40","48.80","9.03M","0.82%"
"Nov 09, 2017","49.00","48.65","49.05","48.50","12.54M","0.72%"
"Nov 08, 2017","48.65","48.75","49.15","48.55","8.93M","-0.51%"
"Nov 07, 2017","48.90","48.45","48.90","48.40","12.24M","1.24%"
"Nov 06, 2017","48.30","47.95","48.30","47.75","6.30M","0.62%"
"Nov 03, 2017","48.00","48.15","48.20","47.70","7.66M","-0.52%"
"Nov 02, 2017","48.25","48.30","48.45","48.15","6.57M","-0.10%"
"Nov 01, 2017","48.30","48.25","48.50","48.10","6.77M","0.10%"
"Oct 31, 2017","48.25","48.00","48.25","47.90","5.84M","0.31%"
"Oct 30, 2017","48.10","48.50","48.65","47.80","10.20M","-0.72%"
"Oct 27, 2017","48.45","48.00","48.45","47.90","11.07M","0.73%"
"Oct 26, 2017","48.10","47.65","48.20","47.65","9.45M","0.63%"
"Oct 25, 2017","47.80","47.40","47.80","47.40","7.22M","0.63%"
"Oct 24, 2017","47.50","47.30","47.50","47.20","7.27M","0.42%"
"Oct 23, 2017","47.30","47.40","47.40","47.10","3.31M","-0.11%"
"Oct 20, 2017","47.35","47.25","47.40","47.15","4.32M","0.42%"
"Oct 19, 2017","47.15","47.55","47.65","47.00","8.41M","-1.05%"
"Oct 18, 2017","47.65","47.55","47.70","47.50","7.05M","0.32%"
"Oct 17, 2017","47.50","47.75","47.80","47.45","5.52M","-0.73%"
"Oct 16, 2017","47.85","47.90","48.20","47.70","7.82M","-0.10%"
"Oct 13, 2017","47.90","47.75","47.90","47.65","3.63M","0.31%"
"Oct 12, 2017","47.75","47.50","47.75","47.35","7.70M","0.53%"
"Oct 11, 2017","47.50","47.50","47.60","47.35","9.73M","0.53%"
"Oct 10, 2017","47.25","47.20","47.45","46.95","5.72M","0.32%"
"Oct 09, 2017","47.10","47.55","47.55","46.90","9.85M","-0.53%"
"Oct 06, 2017","47.35","47.50","47.60","47.30","7.90M","-0.21%"
"Oct 04, 2017","47.45","47.15","47.55","47.15","8.38M","0.85%"
"Oct 03, 2017","47.05","46.15","47.05","46.15","8.08M","2.17%"
"Sep 29, 2017","46.05","45.95","46.10","45.90","6.47M","0.66%"
"Sep 28, 2017","45.75","45.95","46.00","45.70","7.00M","-0.54%"
"Sep 27, 2017","46.00","45.95","46.20","45.95","6.03M","-0.11%"
"Sep 26, 2017","46.05","46.00","46.15","46.00","4.22M","0.00%"
"Sep 25, 2017","46.05","46.40","46.40","46.00","5.06M","-1.07%"
"Sep 22, 2017","46.55","46.60","46.85","46.30","12.03M","-0.32%"
"Sep 21, 2017","46.70","46.70","46.85","46.55","7.60M","-0.43%"
"Sep 20, 2017","46.90","46.80","46.95","46.55","6.43M","0.64%"
"Sep 19, 2017","46.60","46.95","47.00","46.50","9.73M","-0.96%"
"Sep 18, 2017","47.05","46.85","47.20","46.85","6.71M","0.64%"
"Sep 15, 2017","46.75","46.75","46.95","46.60","13.50M","0.11%"
"Sep 14, 2017","46.70","47.00","47.10","46.70","10.16M","-0.95%"
"Sep 13, 2017","47.15","47.05","47.25","46.95","7.52M","0.00%"
"Sep 12, 2017","47.15","47.15","47.20","46.85","10.68M","0.00%"
"Sep 11, 2017","47.15","47.20","47.40","46.95","11.03M","-0.53%"
"Sep 08, 2017","47.40","47.10","47.55","47.05","10.24M","0.85%"
"Sep 07, 2017","47.00","47.30","47.35","46.90","10.36M","-0.42%"
"Sep 06, 2017","47.20","47.25","47.25","46.95","10.32M","-0.21%"
"Sep 05, 2017","47.30","47.00","47.35","46.90","10.11M","0.42%"
"Sep 04, 2017","47.10","46.65","47.10","46.60","9.03M","0.96%"
"Sep 01, 2017","46.65","46.25","46.85","46.25","7.89M","0.76%"
"Aug 31, 2017","46.30","46.70","46.70","46.15","12.95M","-0.43%"
"Aug 30, 2017","46.50","46.55","46.85","46.45","7.68M","0.32%"
"Aug 29, 2017","46.35","46.50","46.60","46.30","11.51M","-0.22%"
"Aug 28, 2017","46.45","46.00","46.80","45.80","28.47M","1.42%"
"Aug 25, 2017","45.80","44.95","45.80","44.95","19.78M","1.89%"
"Aug 24, 2017","44.95","45.05","45.25","44.85","7.20M","-0.11%"
"Aug 22, 2017","45.00","45.00","45.20","44.95","9.72M","0.11%"
"Aug 21, 2017","44.95","44.60","45.00","44.60","10.81M","0.78%"
"Aug 18, 2017","44.60","44.50","44.70","44.30","4.98M","0.11%"
"Aug 17, 2017","44.55","44.40","44.60","44.30","8.67M","0.79%"
"Aug 16, 2017","44.20","44.10","44.25","43.95","5.08M","0.00%"
"Aug 15, 2017","44.20","44.15","44.40","44.10","5.61M","0.23%"
"Aug 14, 2017","44.10","43.45","44.15","43.45","11.74M","1.61%"
"Aug 11, 2017","43.40","44.00","44.10","43.30","15.79M","-1.92%"
"Aug 10, 2017","44.25","44.45","44.70","43.95","21.60M","-0.23%"
"Aug 09, 2017","44.35","44.25","44.50","44.20","8.34M","-0.22%"
"Aug 08, 2017","44.45","44.15","44.45","44.15","7.21M","0.34%"
"Aug 07, 2017","44.30","44.30","44.30","43.85","12.01M","0.45%"
"Aug 04, 2017","44.10","44.30","44.40","44.00","4.83M","-0.34%"
"Aug 03, 2017","44.25","44.50","44.65","44.20","7.09M","-0.78%"
"Aug 02, 2017","44.60","44.80","44.85","44.50","10.05M","-0.22%"
"Aug 01, 2017","44.70","44.40","44.75","44.35","9.04M","0.90%"
"Jul 31, 2017","44.30","44.15","44.45","44.05","14.72M","0.34%"
"Jul 28, 2017","44.15","43.90","44.25","43.80","23.24M","0.23%"
"Jul 27, 2017","44.05","44.00","44.10","43.60","10.33M","0.46%"
"Jul 26, 2017","43.85","44.25","44.25","43.65","9.86M","-0.68%"
"Jul 25, 2017","44.15","44.20","44.35","44.00","8.96M","-0.23%"
"Jul 24, 2017","44.25","44.15","44.30","43.95","7.10M","0.45%"
"Jul 21, 2017","44.05","44.30","44.30","43.80","11.57M","-0.90%"
"Jul 20, 2017","44.45","44.15","44.55","44.10","17.02M","0.68%"
"Jul 19, 2017","44.15","43.45","44.25","43.45","19.16M","1.61%"
"Jul 18, 2017","43.45","43.40","43.50","43.05","11.99M","-0.23%"
"Jul 17, 2017","43.55","43.90","44.05","43.15","22.34M","-0.57%"
"Jul 14, 2017","43.80","43.60","43.85","43.45","14.67M","0.23%"
"Jul 13, 2017","43.70","43.30","43.70","43.30","13.76M","1.16%"
"Jul 12, 2017","43.20","43.30","43.60","42.90","12.53M","-0.23%"
"Jul 11, 2017","43.30","43.05","43.65","43.05","10.53M","0.58%"
"Jul 10, 2017","43.05","42.90","43.20","42.90","7.19M","0.23%"
"Jul 07, 2017","42.95","43.05","43.15","42.85","12.69M","-0.58%"
"Jul 06, 2017","43.20","43.25","43.25","42.80","9.44M","0.00%"
"Jul 05, 2017","43.20","42.70","43.20","42.50","8.78M","1.17%"
"Jul 04, 2017","42.70","42.85","43.00","42.50","10.78M","-0.70%"
"Jul 03, 2017","43.00","43.15","43.25","42.80","10.07M","-0.35%"
"Jun 30, 2017","43.15","42.90","43.30","42.90","29.78M","-0.12%"
"Jun 29, 2017","43.20","42.95","43.30","42.95","8.33M","0.82%"
"Jun 28, 2017","42.85","43.05","43.15","42.80","12.45M","-0.46%"
"Jun 27, 2017","43.05","43.10","43.10","42.65","14.55M","0.23%"
"Jun 26, 2017","42.95","42.35","43.00","42.35","15.39M","1.42%"
"Jun 23, 2017","42.35","42.10","42.35","41.80","12.15M","0.71%"
"Jun 22, 2017","42.05","42.00","42.65","41.85","21.79M","0.24%"
"Jun 21, 2017","41.95","41.90","42.00","41.50","11.49M","0.84%"
"Jun 20, 2017","41.60","41.60","41.85","41.50","6.13M","-0.24%"
"Jun 19, 2017","41.70","41.55","41.75","41.45","8.93M","0.72%"
"Jun 16, 2017","41.40","41.55","41.70","41.30","14.98M","-0.24%"
"Jun 15, 2017","41.50","41.55","41.80","41.40","8.56M","-0.24%"
"Jun 14, 2017","41.60","42.10","42.10","41.55","9.03M","-1.30%"
"Jun 13, 2017","42.15","42.05","42.20","41.80","17.24M","0.24%"
"Jun 12, 2017","42.05","42.35","42.40","41.95","9.43M","-0.12%"
"Jun 09, 2017","42.10","42.00","42.35","41.90","17.60M","0.36%"
"Jun 08, 2017","41.95","41.45","42.00","41.45","25.29M","1.21%"
"Jun 07, 2017","41.45","41.15","41.65","41.05","12.67M","0.85%"
"Jun 06, 2017","41.10","40.60","41.10","40.60","5.86M","1.23%"
"Jun 05, 2017","40.60","40.85","40.95","40.55","6.93M","-0.49%"
"Jun 02, 2017","40.80","40.90","40.95","40.55","9.16M","-0.37%"
"Jun 01, 2017","40.95","40.70","41.05","40.70","12.50M","0.37%"
"May 31, 2017","40.80","40.50","40.95","40.45","9.88M","0.49%"
"May 29, 2017","40.60","40.40","40.80","40.40","5.70M","0.25%"
"May 26, 2017","40.50","40.35","40.85","39.70","16.63M","-0.12%"
"May 25, 2017","40.55","39.50","40.60","39.50","14.28M","2.66%"
"May 24, 2017","39.50","39.35","39.55","39.25","7.92M","-0.25%"
"May 23, 2017","39.60","39.45","39.75","39.40","16.52M","0.38%"
"May 22, 2017","39.45","39.30","39.55","39.20","3.99M","0.51%"
"May 19, 2017","39.25","39.40","39.40","39.20","1.83M","0.26%"
"May 18, 2017","39.15","39.40","39.45","39.10","8.65M","-0.89%"
"May 17, 2017","39.50","39.55","39.75","39.45","6.59M","-0.25%"
"May 16, 2017","39.60","39.30","39.60","38.95","10.02M","0.76%"
"May 15, 2017","39.30","39.25","39.50","39.20","11.54M","0.26%"
"May 12, 2017","39.20","38.70","39.20","38.65","16.80M","1.55%"
"May 11, 2017","38.60","38.55","38.70","38.25","11.90M","0.13%"
"May 10, 2017","38.55","38.70","38.90","38.45","15.58M","-0.39%"
"May 09, 2017","38.70","38.75","38.75","38.35","8.61M","-0.13%"
"May 08, 2017","38.75","38.95","39.05","38.55","12.96M","-0.64%"
"May 05, 2017","39.00","39.15","39.20","38.80","7.36M","-0.51%"
"May 04, 2017","39.20","39.60","39.60","39.15","4.65M","-0.88%"
"May 02, 2017","39.55","39.60","39.65","39.45","3.66M","-0.25%"
"Apr 28, 2017","39.65","39.60","39.70","39.50","6.24M","-0.13%"
"Apr 27, 2017","39.70","39.75","39.85","39.25","7.68M","-0.13%"
"Apr 26, 2017","39.75","39.75","40.05","39.70","3.94M","0.00%"
"Apr 25, 2017","39.75","39.45","39.85","39.45","5.50M","0.38%"
"Apr 24, 2017","39.60","40.00","40.00","39.40","9.54M","-1.12%"
"Apr 21, 2017","40.05","40.05","40.10","39.90","3.07M","-0.12%"
"Apr 20, 2017","40.10","39.55","40.10","39.55","1.69M","0.88%"
"Apr 19, 2017","39.75","40.00","40.00","39.55","3.26M","-0.50%"
"Apr 18, 2017","39.95","40.15","40.40","39.85","3.91M","-1.48%"
"Apr 13, 2017","40.55","40.35","40.65","40.35","4.22M","0.50%"
"Apr 12, 2017","40.35","40.15","40.45","40.15","7.15M","0.12%"
"Apr 11, 2017","40.30","40.35","40.40","39.80","5.77M","0.25%"
"Apr 10, 2017","40.20","40.55","40.55","40.15","3.88M","-0.86%"
"Apr 07, 2017","40.55","40.25","40.65","40.25","3.63M","0.25%"
"Apr 06, 2017","40.45","40.45","40.50","40.30","7.23M","-0.12%"
"Apr 05, 2017","40.50","40.20","40.60","40.20","9.00M","1.25%"
"Apr 03, 2017","40.00","39.95","40.20","39.95","1.20M","0.00%"
"Mar 31, 2017","40.00","39.60","40.00","39.60","5.40M","0.76%"
"Mar 30, 2017","39.70","39.90","39.95","39.55","3.42M","-0.87%"
"Mar 29, 2017","40.05","39.95","40.15","39.80","3.54M","0.00%"
"Mar 28, 2017","40.05","40.00","40.15","39.90","4.76M","-0.12%"
"Mar 27, 2017","40.10","40.15","40.40","40.05","3.46M","-0.12%"
"Mar 24, 2017","40.15","39.80","40.25","39.80","3.36M","0.88%"
"Mar 23, 2017","39.80","39.80","40.00","39.60","1.68M","0.13%"
"Mar 22, 2017","39.75","39.55","39.80","39.45","3.35M","-0.25%"
"Mar 21, 2017","39.85","39.75","39.85","39.65","2.45M","0.25%"
"Mar 20, 2017","39.75","39.80","39.80","39.50","1.64M","0.38%"
"Mar 17, 2017","39.60","40.10","40.15","39.50","3.89M","-1.25%"
"Mar 16, 2017","40.10","40.00","40.20","39.95","5.39M","1.01%"
"Mar 15, 2017","39.70","39.50","39.70","39.40","5.46M","0.63%"
"Mar 14, 2017","39.45","39.45","39.65","39.35","6.17M","-0.25%"
"Mar 13, 2017","39.55","39.15","39.65","39.10","5.08M","1.02%"
"Mar 10, 2017","39.15","39.15","39.25","39.05","7.47M","0.00%"
"Mar 09, 2017","39.15","39.45","39.45","38.85","9.96M","-0.76%"
"Mar 08, 2017","39.45","39.50","39.60","39.35","4.75M","-0.13%"
"Mar 07, 2017","39.50","39.45","39.60","39.35","3.69M","0.25%"
"Mar 06, 2017","39.40","39.20","39.55","39.20","2.76M","0.51%"
"Mar 03, 2017","39.20","39.25","39.35","39.05","5.96M","-0.51%"
"Mar 02, 2017","39.40","40.00","40.00","39.35","9.87M","-1.01%"
"Mar 01, 2017","39.80","39.70","40.00","39.65","3.93M","0.25%"
"Feb 28, 2017","39.70","39.75","39.95","39.65","4.39M","-0.13%"
"Feb 27, 2017","39.75","40.05","40.15","39.65","4.06M","-0.75%"
"Feb 24, 2017","40.05","40.10","40.15","39.95","1.84M","-0.12%"
"Feb 23, 2017","40.10","40.20","40.40","39.95","3.60M","-0.37%"
"Feb 22, 2017","40.25","40.15","40.30","40.05","3.45M","0.50%"
"Feb 21, 2017","40.05","40.10","40.30","40.00","7.19M","-0.25%"
"Feb 20, 2017","40.15","39.45","40.20","39.45","5.58M","1.39%"
"Feb 17, 2017","39.60","39.60","39.95","39.50","4.26M","-0.38%"
"Feb 16, 2017","39.75","39.70","39.80","39.50","8.80M","0.51%"
"Feb 15, 2017","39.55","39.50","39.90","39.50","8.21M","-0.38%"
"Feb 14, 2017","39.70","39.75","39.75","39.55","4.81M","0.00%"
"Feb 13, 2017","39.70","39.50","39.75","39.45","2.99M","0.38%"
"Feb 10, 2017","39.55","39.25","39.60","39.15","6.95M","0.76%"
"Feb 09, 2017","39.25","39.15","39.40","39.15","3.99M","0.38%"
"Feb 08, 2017","39.10","39.05","39.15","38.70","3.30M","0.13%"
"Feb 07, 2017","39.05","39.40","39.40","39.05","3.37M","-0.64%"
"Feb 06, 2017","39.30","39.15","39.40","39.15","2.60M","0.38%"
"Feb 03, 2017","39.15","39.45","39.45","39.00","3.96M","-0.63%"
"Feb 02, 2017","39.40","39.50","39.60","39.35","1.78M","-0.25%"
"Feb 01, 2017","39.50","39.30","39.50","39.20","1.17M","0.51%"
"Jan 27, 2017","39.30","39.40","39.50","39.25","2.16M","-0.51%"
"Jan 26, 2017","39.50","39.20","39.55","39.20","4.18M","0.77%"
"Jan 25, 2017","39.20","39.10","39.20","38.95","4.02M","0.26%"
"Jan 24, 2017","39.10","39.35","39.35","39.05","3.80M","0.00%"
"Jan 23, 2017","39.10","38.95","39.35","38.95","6.99M","0.39%"
"Jan 20, 2017","38.95","38.50","39.05","38.50","9.23M","0.78%"
"Jan 19, 2017","38.65","38.55","38.70","38.50","9.05M","-0.13%"
"Jan 18, 2017","38.70","38.55","38.85","38.45","4.95M","0.78%"
"Jan 17, 2017","38.40","38.10","38.45","37.90","7.78M","0.52%"
"Jan 16, 2017","38.20","38.20","38.30","37.55","8.04M","-0.26%"
"Jan 13, 2017","38.30","38.30","38.50","38.10","8.50M","0.00%"
"Jan 12, 2017","38.30","38.30","38.55","38.00","5.28M","0.13%"
"Jan 11, 2017","38.25","38.65","38.65","38.15","5.28M","-0.78%"
"Jan 10, 2017","38.55","38.55","38.75","38.40","13.90M","-0.77%"
"Jan 09, 2017","38.85","38.95","38.95","38.55","4.75M","0.39%"
"Jan 06, 2017","38.70","39.00","39.00","38.60","9.79M","-0.90%"
"Jan 05, 2017","39.05","38.60","39.15","38.45","11.09M","1.83%"
"Jan 04, 2017","38.35","38.05","38.45","37.90","6.61M","1.05%"
"Jan 03, 2017","37.95","37.65","38.05","37.60","3.23M","0.80%"
"Dec 30, 2016","37.65","37.65","37.85","37.35","5.20M","0.40%"
"Dec 29, 2016","37.50","38.00","38.50","37.45","6.60M","-0.92%"
"Dec 28, 2016","37.85","37.85","38.00","37.60","5.15M","0.13%"
"Dec 23, 2016","37.80","37.95","38.00","37.60","2.17M","-0.40%"
"Dec 22, 2016","37.95","38.00","38.15","37.85","3.71M","-0.13%"
"Dec 21, 2016","38.00","37.80","38.15","37.80","2.78M","0.66%"
"Dec 20, 2016","37.75","37.95","37.95","37.45","3.04M","-0.53%"
"Dec 19, 2016","37.95","38.00","38.15","37.85","5.82M","-0.52%"
"Dec 16, 2016","38.15","38.30","38.40","38.05","2.94M","-0.39%"
"Dec 15, 2016","38.30","38.70","38.70","38.10","5.81M","-1.92%"
"Dec 14, 2016","39.05","39.40","39.40","38.75","2.29M","-0.13%"
"Dec 13, 2016","39.10","39.05","39.15","38.75","3.56M","-0.13%"
"Dec 12, 2016","39.15","40.15","40.20","38.90","7.06M","-2.61%"
"Dec 09, 2016","40.20","40.40","40.45","39.85","3.26M","0.00%"
