"Date","Price","Open","High","Low","Vol.","Change %"
"02/22/2008","535.00","537.00","538.00","531.75","84.20K","-0.47%"
"02/21/2008","537.50","535.50","541.50","529.25","142.05K","0.28%"
"02/20/2008","536.00","532.50","536.50","526.00","132.78K","0.66%"
"02/19/2008","532.50","526.75","536.75","526.25","118.27K","1.04%"
"02/15/2008","527.00","522.75","529.00","522.00","81.88K","0.81%"
"02/14/2008","522.75","509.00","524.75","509.00","117.01K","2.55%"
"02/13/2008","509.75","509.00","511.00","505.00","120.26K","-0.24%"
"02/12/2008","511.00","515.75","518.75","507.25","109.17K","-1.11%"
"02/11/2008","516.75","520.75","524.50","503.25","103.85K","-0.82%"
"02/08/2008","521.00","513.50","529.50","513.50","145.41K","1.71%"
"02/07/2008","512.25","513.00","516.75","503.50","105.51K","-0.39%"
"02/06/2008","514.25","521.25","541.00","512.50","82.10K","-1.44%"
"02/05/2008","521.75","522.00","524.00","517.25","57.85K","-0.19%"
"02/04/2008","522.75","513.25","523.00","512.75","37.72K","1.85%"
"02/01/2008","513.25","514.00","521.50","511.25","60.18K","0.00%"
"01/31/2008","513.25","510.00","517.00","503.75","40.27K","0.59%"
"01/30/2008","510.25","512.75","513.75","506.00","34.18K","-0.49%"
"01/29/2008","512.75","514.50","519.00","508.75","26.97K","-0.29%"
"01/28/2008","514.25","508.50","515.50","502.25","30.65K","0.69%"
"01/25/2008","510.75","502.25","516.00","502.25","38.96K","1.90%"
"01/24/2008","501.25","482.25","501.25","482.25","34.38K","4.16%"
"01/23/2008","481.25","499.75","505.50","481.25","48.60K","-3.99%"
"01/22/2008","501.25","504.00","510.25","490.50","53.82K","-1.81%"
"01/18/2008","510.50","513.50","514.75","507.00","25.49K","-0.83%"
"01/17/2008","514.75","514.00","525.75","512.50","5.87K","0.00%"
"01/16/2008","514.75","517.00","517.00","508.50","5.00K","-1.29%"
"01/15/2008","521.50","521.75","531.00","517.00","12.81K","-0.52%"
"01/14/2008","524.25","514.75","526.25","514.75","7.42K","3.56%"
"01/11/2008","506.25","486.00","506.25","485.50","3.07K","4.11%"
"01/10/2008","486.25","488.75","489.75","482.75","24.95K","-0.56%"
"01/09/2008","489.00","489.00","493.25","487.00","25.10K","-0.20%"
"01/08/2008","490.00","477.00","491.25","476.75","21.80K","2.62%"
"01/07/2008","477.50","476.75","480.00","473.50","15.23K","-0.10%"
"01/04/2008","478.00","476.00","480.00","470.25","19.67K","0.26%"
"01/03/2008","476.75","473.25","479.50","472.00","16.41K","0.69%"
"01/02/2008","473.50","466.75","480.50","466.75","17.80K","1.45%"
"12/31/2007","466.75","462.50","468.00","459.00","8.39K","0.76%"
"12/28/2007","463.25","464.25","468.25","463.00","14.26K","-0.59%"
"12/27/2007","466.00","462.00","466.50","461.50","11.29K","0.70%"
"12/26/2007","462.75","459.00","465.75","457.50","9.78K","1.76%"
"12/24/2007","454.75","451.75","455.25","451.00","3.19K","0.22%"
"12/21/2007","453.75","447.50","458.25","447.25","16.19K","1.28%"
"12/20/2007","448.00","444.75","448.75","442.50","14.97K","0.62%"
"12/19/2007","445.25","441.75","447.50","441.25","18.66K","0.56%"
"12/18/2007","442.75","449.00","449.25","442.00","16.64K","-1.56%"
"12/17/2007","449.75","448.25","453.75","442.75","16.17K","2.62%"
"12/14/2007","438.25","434.25","440.00","433.00","97.14K","0.75%"
"12/13/2007","435.00","432.25","438.75","428.75","136.08K","0.40%"
"12/12/2007","433.25","421.75","433.75","419.50","117.10K","2.18%"
"12/11/2007","424.00","416.75","425.00","415.50","129.46K","1.50%"
"12/10/2007","417.75","415.75","419.75","414.50","88.19K","0.12%"
"12/07/2007","417.25","412.00","418.00","411.50","98.69K","1.27%"
"12/06/2007","412.00","409.50","413.00","408.00","68.80K","0.18%"
"12/05/2007","411.25","410.25","413.25","408.25","91.67K","0.00%"
"12/04/2007","411.25","403.50","414.00","403.50","133.46K","1.92%"
"12/03/2007","403.50","401.00","410.00","399.75","134.12K","0.50%"
"11/30/2007","401.50","400.25","405.00","395.50","133.00K","0.19%"
"11/29/2007","400.75","404.00","407.25","399.50","122.56K","-0.93%"
"11/28/2007","404.50","400.50","405.00","397.00","92.38K","0.94%"
"11/27/2007","400.75","402.25","403.50","398.50","79.83K","-0.62%"
"11/26/2007","403.25","405.75","411.00","399.25","101.14K","-0.62%"
"11/23/2007","405.75","398.00","406.75","398.00","58.51K","1.76%"
"11/21/2007","398.75","398.00","400.00","394.25","46.16K","0.13%"
"11/20/2007","398.25","394.00","403.00","391.00","89.22K","0.95%"
"11/19/2007","394.50","395.75","401.75","393.25","49.92K","-0.50%"
"11/16/2007","396.50","391.75","398.25","391.00","59.23K","1.21%"
"11/15/2007","391.75","399.25","400.50","391.25","99.09K","-2.06%"
"11/14/2007","400.00","391.00","401.75","390.75","42.53K","2.04%"
"11/13/2007","392.00","395.00","399.00","391.00","59.68K","-1.01%"
"11/12/2007","396.00","402.75","402.75","394.50","71.72K","-1.98%"
"11/09/2007","404.00","405.25","406.00","397.00","103.52K","-0.55%"
"11/08/2007","406.25","400.75","407.00","399.50","70.23K","1.25%"
"11/07/2007","401.25","402.00","409.75","399.25","114.70K","-0.43%"
"11/06/2007","403.00","392.00","404.75","391.50","62.07K","2.68%"
"11/05/2007","392.50","392.50","394.75","389.00","39.99K","-0.51%"
"11/02/2007","394.50","385.75","397.50","385.75","53.84K","2.20%"
"11/01/2007","386.00","392.25","396.25","383.50","42.25K","-1.72%"
"10/31/2007","392.75","387.00","396.75","385.00","31.83K","1.35%"
"10/30/2007","387.50","392.50","392.50","385.75","35.79K","-1.40%"
"10/29/2007","393.00","388.25","396.00","387.75","32.33K","1.09%"
"10/26/2007","388.75","382.50","391.00","381.75","36.99K","1.50%"
"10/25/2007","383.00","373.00","384.00","373.00","20.70K","2.54%"
"10/24/2007","373.50","376.75","379.00","372.50","23.28K","-1.13%"
"10/23/2007","377.75","381.00","385.00","376.25","20.39K","-0.85%"
"10/22/2007","381.00","384.25","384.50","375.50","23.24K","-1.30%"
"10/19/2007","386.00","382.75","387.00","380.25","36.30K","0.65%"
"10/18/2007","383.50","373.75","383.75","373.50","21.26K","2.40%"
"10/17/2007","374.50","376.75","377.50","372.25","23.25K","-0.73%"
"10/16/2007","377.25","377.50","378.50","371.50","22.40K","-0.26%"
"10/15/2007","378.25","367.00","378.75","367.00","22.69K","2.86%"
"10/12/2007","367.75","359.75","374.50","357.50","33.86K","1.94%"
"10/11/2007","360.75","364.00","366.00","358.00","19.54K","-0.96%"
"10/10/2007","364.25","359.50","365.00","359.50","12.79K","1.32%"
"10/09/2007","359.50","356.00","365.00","354.75","22.83K","0.91%"
"10/08/2007","356.25","358.25","359.00","352.00","17.45K","-0.77%"
"10/05/2007","359.00","358.50","360.25","356.00","14.94K","0.00%"
"10/04/2007","359.00","362.00","366.25","357.50","17.97K","-0.55%"
"10/03/2007","361.00","364.00","368.25","359.00","30.44K","-1.23%"
"10/02/2007","365.50","384.25","385.25","365.50","30.99K","-5.19%"
"10/01/2007","385.50","389.00","393.00","384.50","23.41K","-0.96%"
"09/28/2007","389.25","402.00","403.00","386.25","35.64K","-3.23%"
"09/27/2007","402.25","390.75","404.75","390.00","39.31K","2.94%"
"09/26/2007","390.75","386.50","391.50","384.00","23.77K","0.90%"
"09/25/2007","387.25","388.00","390.50","386.25","23.20K","-0.45%"
"09/24/2007","389.00","390.00","396.00","386.25","28.97K","-0.77%"
"09/21/2007","392.00","385.00","392.75","384.00","22.19K","1.75%"
"09/20/2007","385.25","372.50","391.00","372.50","38.21K","2.80%"
"09/19/2007","374.75","368.50","375.00","364.00","21.26K","1.56%"
"09/18/2007","369.00","368.00","371.00","361.25","22.84K","0.00%"
"09/17/2007","369.00","365.00","371.00","364.50","10.41K","5.73%"
"09/14/2007","349.00","346.75","354.25","345.25","73.93K","0.65%"
"09/13/2007","346.75","355.50","358.75","343.75","105.71K","-2.73%"
"09/12/2007","356.50","341.00","358.75","338.25","177.38K","4.47%"
"09/11/2007","341.25","344.75","347.00","338.50","93.42K","-1.37%"
"09/10/2007","346.00","347.25","353.75","342.50","65.67K","-0.43%"
"09/07/2007","347.50","339.25","349.25","335.50","98.78K","2.43%"
"09/06/2007","339.25","345.75","348.00","337.25","105.65K","-1.88%"
"09/05/2007","345.75","353.25","358.00","345.00","140.92K","-2.12%"
"09/04/2007","353.25","342.50","357.25","341.50","139.21K","3.90%"
"08/31/2007","340.00","339.25","346.75","337.50","97.26K","0.07%"
"08/30/2007","339.75","339.75","348.00","332.50","147.94K","-0.15%"
"08/29/2007","340.25","343.75","346.75","339.00","107.10K","-1.31%"
"08/28/2007","344.75","350.50","355.00","343.00","109.53K","-2.34%"
"08/27/2007","353.00","355.00","355.00","341.00","89.84K","-1.60%"
"08/24/2007","358.75","361.75","363.00","358.00","81.84K","-0.90%"
"08/23/2007","362.00","363.75","372.00","360.50","115.13K","-0.62%"
"08/22/2007","364.25","354.00","365.00","354.00","118.70K","2.61%"
"08/21/2007","355.00","347.00","357.50","346.75","93.56K","1.79%"
"08/20/2007","348.75","344.25","349.50","341.00","65.50K","0.87%"
"08/17/2007","345.75","338.00","346.25","334.00","96.27K","1.99%"
"08/16/2007","339.00","343.50","343.75","326.50","161.72K","-1.81%"
"08/15/2007","345.25","345.25","351.00","341.50","92.97K","0.07%"
"08/14/2007","345.00","349.00","352.50","341.50","110.91K","-1.15%"
"08/13/2007","349.00","355.50","357.75","347.75","103.11K","-0.43%"
"08/10/2007","350.50","347.50","353.75","341.25","127.43K","0.50%"
"08/09/2007","348.75","356.00","360.00","347.50","128.04K","-2.58%"
"08/08/2007","358.00","351.75","359.50","349.75","145.35K","1.70%"
"08/07/2007","352.00","342.00","352.50","340.00","126.13K","2.62%"
"08/06/2007","343.00","338.75","344.00","333.00","94.31K","0.00%"
"08/03/2007","343.00","341.25","346.75","338.50","76.27K","0.51%"
"08/02/2007","341.25","342.00","344.50","339.00","87.46K","1.56%"
"08/01/2007","336.00","343.00","344.25","333.00","98.06K","-1.83%"
"07/31/2007","342.25","341.00","342.75","337.75","96.29K","0.66%"
"07/30/2007","340.00","338.25","340.50","329.00","91.44K","1.04%"
"07/27/2007","336.50","333.75","337.75","330.50","65.32K","1.05%"
"07/26/2007","333.00","328.00","340.50","327.00","114.65K","1.76%"
"07/25/2007","327.25","327.00","331.75","326.25","56.61K","0.15%"
"07/24/2007","326.75","328.25","332.50","325.50","98.28K","0.38%"
"07/23/2007","325.50","332.00","332.00","324.50","110.17K","-2.40%"
"07/20/2007","333.50","337.50","342.75","330.50","87.47K","-0.82%"
"07/19/2007","336.25","342.50","344.75","331.50","114.56K","-1.82%"
"07/18/2007","342.50","337.75","343.25","335.50","131.30K","1.71%"
"07/17/2007","336.75","345.00","348.50","331.50","169.68K","-3.37%"
"07/16/2007","348.50","362.25","362.25","348.50","58.20K","-1.76%"
"07/13/2007","354.75","351.00","357.00","346.75","44.88K","0.92%"
"07/12/2007","351.50","343.00","352.00","337.50","56.53K","2.48%"
"07/11/2007","343.00","345.50","346.75","341.50","43.97K","-0.72%"
"07/10/2007","345.50","339.00","348.00","334.25","74.39K","1.84%"
"07/09/2007","339.25","342.50","345.25","332.50","43.60K","-0.66%"
"07/06/2007","341.50","333.00","342.75","332.00","18.85K","2.71%"
"07/05/2007","332.50","333.50","336.75","329.75","54.23K","1.22%"
"07/03/2007","328.50","340.00","341.50","326.50","56.54K","-3.31%"
"07/02/2007","339.75","340.25","348.75","334.75","102.80K","-0.07%"
"06/29/2007","340.00","350.00","357.50","333.50","95.27K","-2.86%"
"06/28/2007","350.00","355.50","356.50","348.50","79.17K","-1.06%"
"06/27/2007","353.75","366.25","369.25","351.00","87.09K","-3.61%"
"06/26/2007","367.00","367.50","374.00","366.25","80.83K","0.00%"
"06/25/2007","367.00","376.00","377.25","366.50","77.16K","-2.59%"
"06/22/2007","376.75","395.50","397.75","375.00","61.13K","-4.56%"
"06/21/2007","394.75","408.50","412.00","392.25","53.52K","-2.35%"
"06/20/2007","404.25","400.00","410.00","396.50","51.61K","0.06%"
"06/19/2007","404.00","424.00","425.50","404.00","64.95K","-4.72%"
"06/18/2007","424.00","429.00","436.00","421.50","38.15K","-0.47%"
"06/15/2007","426.00","416.25","430.00","415.25","66.05K","2.04%"
"06/14/2007","417.50","412.00","420.75","409.75","75.47K","1.21%"
"06/13/2007","412.50","402.00","414.25","398.00","94.48K","2.48%"
"06/12/2007","402.50","401.00","405.75","396.00","80.82K","-0.62%"
"06/11/2007","405.00","401.00","408.00","397.50","68.01K","3.78%"
"06/08/2007","390.25","393.00","396.25","384.50","60.70K","-0.83%"
"06/07/2007","393.50","381.75","394.00","379.00","57.23K","3.15%"
"06/06/2007","381.50","385.25","389.50","378.00","47.50K","-1.10%"
"06/05/2007","385.75","388.50","394.50","382.25","39.26K","-0.64%"
"06/04/2007","388.25","387.40","391.60","386.40","28.40K","-0.26%"
"06/01/2007","389.25","391.00","396.00","386.00","41.82K","-0.57%"
"05/31/2007","391.50","382.00","395.00","381.50","39.29K","1.75%"
"05/30/2007","384.75","367.00","386.50","366.25","36.60K","4.62%"
"05/29/2007","367.75","373.00","375.00","365.50","27.59K","-2.52%"
"05/25/2007","377.25","375.00","380.25","371.50","20.51K","0.13%"
"05/24/2007","376.75","372.50","378.75","371.50","18.19K","1.41%"
"05/23/2007","371.50","371.00","376.00","369.00","23.16K","0.07%"
"05/22/2007","371.25","375.00","380.00","369.25","14.84K","-2.62%"
"05/21/2007","381.25","369.00","382.50","365.50","10.98K","3.32%"
"05/18/2007","369.00","374.00","376.00","367.50","25.96K","-0.67%"
"05/17/2007","371.50","377.00","378.25","369.75","40.97K","-1.59%"
"05/16/2007","377.50","374.25","380.50","372.75","38.88K","0.27%"
"05/15/2007","376.50","365.50","379.25","360.50","21.82K","3.65%"
"05/14/2007","363.25","368.75","372.25","362.75","72.97K","-1.62%"
"05/11/2007","369.25","354.75","370.25","352.00","99.35K","4.16%"
"05/10/2007","354.50","367.50","369.50","354.00","92.79K","-3.21%"
"05/09/2007","366.25","365.00","368.00","361.00","98.36K","0.76%"
"05/08/2007","363.50","373.00","373.00","362.50","130.14K","-4.09%"
"05/07/2007","379.00","398.00","401.00","376.75","27.15K","-3.01%"
"05/04/2007","390.75","389.75","393.00","385.75","94.29K","0.39%"
"05/03/2007","389.25","381.50","396.75","379.75","137.97K","1.90%"
"05/02/2007","382.00","379.50","383.75","374.50","106.41K","1.19%"
"05/01/2007","377.50","373.50","378.25","364.00","123.45K","2.72%"
"04/30/2007","367.50","369.75","372.25","362.50","101.02K","-1.67%"
"04/27/2007","373.75","375.00","376.50","367.25","125.91K","-0.40%"
"04/26/2007","375.25","383.25","389.00","369.00","131.24K","-1.70%"
"04/25/2007","381.75","372.50","391.25","372.00","156.86K","2.83%"
"04/24/2007","371.25","367.50","372.75","363.00","111.95K","1.99%"
"04/23/2007","364.00","369.00","370.00","360.75","81.95K","-2.15%"
"04/20/2007","372.00","381.75","387.00","369.75","102.03K","-2.68%"
"04/19/2007","382.25","375.50","383.75","372.25","142.73K","1.87%"
"04/18/2007","375.25","365.75","378.25","363.00","169.01K","2.74%"
"04/17/2007","365.25","381.00","381.75","364.25","103.77K","-2.86%"
"04/16/2007","376.00","378.00","380.75","372.50","76.76K","-1.44%"
"04/13/2007","381.50","373.00","382.00","367.00","104.46K","2.69%"
"04/12/2007","371.50","370.75","373.25","361.00","130.89K","-0.34%"
"04/11/2007","372.75","380.00","384.75","371.00","83.88K","-2.23%"
"04/10/2007","381.25","376.25","386.00","369.50","107.70K","1.33%"
"04/09/2007","376.25","387.00","397.00","372.50","100.13K","-0.46%"
"04/05/2007","378.00","371.50","379.00","369.00","44.99K","1.75%"
"04/04/2007","371.50","359.00","375.25","358.75","82.12K","3.70%"
"04/03/2007","358.25","367.00","371.00","355.00","119.52K","-2.25%"
"04/02/2007","366.50","368.00","373.25","365.50","115.02K","-4.93%"
"03/30/2007","385.50","405.00","408.75","385.50","60.89K","-4.93%"
"03/29/2007","405.50","400.00","409.00","396.50","57.87K","1.31%"
"03/28/2007","400.25","404.25","407.50","395.75","55.91K","-0.87%"
"03/27/2007","403.75","403.50","405.50","399.50","41.74K","0.06%"
"03/26/2007","403.50","413.00","414.50","397.00","60.08K","-2.83%"
"03/23/2007","415.25","421.50","424.00","414.50","46.14K","-1.37%"
"03/22/2007","421.00","421.25","422.00","417.50","29.92K","-0.06%"
"03/21/2007","421.25","417.00","423.00","415.50","55.31K","1.02%"
"03/20/2007","417.00","410.00","417.50","407.00","57.74K","1.71%"
"03/19/2007","410.00","411.50","415.25","405.00","54.97K","-0.18%"
"03/16/2007","410.75","408.25","416.50","403.75","84.73K","0.43%"
"03/15/2007","409.00","415.50","419.25","408.50","53.74K","1.05%"
"03/14/2007","404.75","406.25","406.75","396.25","133.55K","-0.49%"
"03/13/2007","406.75","409.50","412.50","402.00","132.06K","-0.61%"
"03/12/2007","409.25","418.50","419.00","407.00","131.66K","-1.98%"
"03/09/2007","417.50","422.00","423.75","416.25","91.35K","-0.95%"
"03/08/2007","421.50","425.00","429.50","420.75","107.13K","-0.71%"
"03/07/2007","424.50","421.00","428.00","419.00","104.73K","0.59%"
"03/06/2007","422.00","427.25","430.50","421.25","108.43K","-1.11%"
"03/05/2007","426.75","419.75","427.50","412.50","134.74K","1.37%"
"03/02/2007","421.00","428.00","430.00","418.50","122.78K","-1.64%"
"03/01/2007","428.00","436.50","439.75","416.75","169.09K","-1.72%"
"02/28/2007","435.50","423.75","436.50","421.75","129.45K","2.65%"
"02/27/2007","424.25","438.00","438.75","418.75","208.55K","-3.25%"
"02/26/2007","438.50","443.50","450.25","438.00","169.18K","-0.90%"
"02/23/2007","442.50","446.25","447.50","441.00","119.97K","-1.12%"
"02/22/2007","447.50","438.50","448.50","438.00","141.64K","1.94%"
"02/21/2007","439.00","428.00","441.25","426.00","128.56K","2.51%"
"02/20/2007","428.25","429.00","432.50","426.50","79.87K","-0.29%"
"02/16/2007","429.50","420.00","430.25","418.25","48.17K","2.26%"
"02/15/2007","420.00","420.25","424.75","417.25","66.62K","-0.18%"
"02/14/2007","420.75","423.75","425.75","417.50","66.29K","-0.59%"
"02/13/2007","423.25","415.75","423.75","415.00","66.71K","1.74%"
"02/12/2007","416.00","417.00","421.00","414.75","68.08K","-0.48%"
"02/09/2007","418.00","411.50","421.50","408.50","71.32K","1.52%"
"02/08/2007","411.75","404.75","413.00","404.50","66.98K","1.79%"
"02/07/2007","404.50","408.25","411.50","403.50","82.39K","-1.04%"
"02/06/2007","408.75","414.00","415.00","408.25","32.91K","-1.39%"
"02/05/2007","414.50","415.25","418.75","409.75","26.07K","-0.06%"
"02/02/2007","414.75","410.50","417.50","406.50","25.71K","1.22%"
"02/01/2007","409.75","415.50","420.00","408.25","39.69K","-1.44%"
"01/31/2007","415.75","417.00","421.00","414.75","43.14K","-0.12%"
"01/30/2007","416.25","411.50","417.25","408.00","28.28K","1.15%"
"01/29/2007","411.50","417.00","419.50","407.50","23.43K","-1.44%"
"01/26/2007","417.50","419.00","419.75","413.50","23.08K","-0.12%"
"01/25/2007","418.00","413.00","420.00","410.25","27.17K","1.33%"
"01/24/2007","412.50","420.00","422.50","408.75","37.42K","-1.84%"
"01/23/2007","420.25","415.50","422.00","415.50","71.12K","1.02%"
"01/22/2007","416.00","416.50","420.00","410.00","22.84K","-0.48%"
"01/19/2007","418.00","421.25","424.25","415.50","29.51K","-0.95%"
"01/18/2007","422.00","422.00","429.00","416.00","31.94K","0.72%"
"01/17/2007","419.00","413.00","430.75","413.00","32.77K","1.27%"
"01/16/2007","413.75","427.00","427.50","413.00","66.03K","1.53%"
"01/12/2007","407.50","386.00","407.50","383.50","22.29K","5.16%"
